n_estimators,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,accuracy
13,15,12,1,0.0,auto,,0.01,True,False,0.796348314606741
1,15,25,0.03,0.0001,sqrt,5,0.001,True,False,0.796348314606741
14,15,22,2,0.0001,sqrt,5,0.01,False,False,0.796348314606741
12,10,20,0.03,0.0001,auto,,0.0,True,False,0.796348314606741
4,5,23,2,0.01,sqrt,5,0.001,True,False,0.796348314606741
16,15,14,0.03,0.0001,log2,10,0.01,True,False,0.796348314606741
5,4,26,1,0.0001,log2,5,0.001,False,False,0.796348314606741
1,12,20,1,0.01,auto,10,0.01,True,False,0.796348314606741
15,2,28,0.001,0.0,sqrt,10,0.0,False,False,0.796348314606741
11,10,29,0.02,0.01,sqrt,5,0.01,True,False,0.796348314606741
2,13,13,4,0.0,log2,10,0.001,True,False,0.796348314606741
4,5,23,3,0.0,sqrt,5,0.0,True,False,0.796348314606741
1,3,21,0.03,0.01,log2,5,0.001,True,False,0.796348314606741
13,14,12,3,0.0001,auto,5,0.001,False,False,0.796348314606741
16,13,28,0.1,0.01,log2,5,0.01,True,False,0.796348314606741
16,2,21,0.01,0.0001,log2,5,0.01,True,False,0.796348314606741
2,10,22,0.02,0.0001,sqrt,10,0.01,False,False,0.796348314606741
14,5,25,3,0.0001,sqrt,5,0.01,False,False,0.796348314606741
10,14,21,3,0.0,log2,5,0.001,False,False,0.796348314606741
4,16,15,0.04,0.0001,sqrt,10,0.0,False,False,0.796348314606741
13,10,25,1,0.0001,auto,10,0.001,True,False,0.796348314606741
2,5,21,4,0.01,sqrt,5,0.01,False,False,0.796348314606741
4,2,26,0.01,0.01,log2,,0.01,False,False,0.796348314606741
15,11,10,0.01,0.01,auto,5,0.001,True,False,0.796348314606741
4,4,23,0.02,0.0001,log2,10,0.01,True,False,0.796348314606741
15,14,23,0.03,0.01,log2,5,0.001,True,False,0.796348314606741
5,4,23,1,0.0001,auto,5,0.0,False,False,0.796348314606741
2,3,22,4,0.01,sqrt,5,0.01,False,False,0.796348314606741
11,14,24,4,0.0,,,0.001,False,False,0.796348314606741
3,13,28,2,0.0,log2,10,0.01,True,False,0.796348314606741
15,15,23,3,0.01,,,0.001,False,False,0.796348314606741
15,16,30,0.03,0.01,auto,5,0.001,True,False,0.796348314606741
4,5,23,0.02,0.01,sqrt,10,0.01,False,False,0.796348314606741
2,16,21,0.04,0.0001,,10,0.001,True,False,0.796348314606741
1,10,21,3,0.01,auto,5,0.01,True,False,0.796348314606741
10,4,21,0.01,0.0,log2,5,0.0,True,False,0.796348314606741
1,10,28,0.001,0.0001,,10,0.01,True,False,0.796348314606741
10,3,28,0.04,0.01,log2,10,0.0,False,False,0.796348314606741
13,15,29,0.03,0.0001,sqrt,10,0.01,True,False,0.796348314606741
12,10,24,1,0.01,sqrt,10,0.001,True,False,0.796348314606741
1,11,24,4,0.0001,auto,5,0.01,True,False,0.796348314606741
2,10,27,0.01,0.0,log2,10,0.0,True,False,0.796348314606741
1,15,29,0.01,0.0,log2,5,0.001,True,False,0.796348314606741
5,12,15,0.001,0.0001,log2,,0.0,False,False,0.796348314606741
1,11,30,3,0.0,auto,5,0.01,True,False,0.796348314606741
15,4,12,0.03,0.0,auto,5,0.01,True,False,0.796348314606741
5,13,25,0.02,0.0,auto,10,0.01,False,False,0.796348314606741
16,12,14,0.02,0.01,auto,5,0.01,True,False,0.796348314606741
10,13,23,4,0.01,log2,,0.01,True,False,0.796348314606741
1,12,10,0.03,0.0001,sqrt,5,0.0,True,False,0.796348314606741
13,3,29,4,0.0001,log2,5,0.0,True,False,0.796348314606741
16,5,26,0.1,0.01,sqrt,10,0.01,True,False,0.796348314606741
12,5,26,0.04,0.01,auto,,0.0,False,False,0.796348314606741
12,4,13,3,0.01,,,0.001,False,False,0.796348314606741
16,16,20,0.03,0.0001,log2,10,0.01,True,False,0.796348314606741
16,11,21,0.01,0.0001,log2,5,0.001,True,False,0.796348314606741
12,3,27,0.03,0.0,sqrt,5,0.0,False,False,0.796348314606741
3,3,21,0.04,0.01,,,0.001,False,False,0.796348314606741
12,13,25,3,0.0,auto,10,0.0,True,False,0.796348314606741
2,16,13,1,0.01,sqrt,10,0.01,False,False,0.796348314606741
15,2,23,0.01,0.0001,auto,,0.001,False,False,0.796348314606741
4,5,14,0.02,0.01,sqrt,10,0.01,False,False,0.796348314606741
2,5,25,0.01,0.0,sqrt,10,0.01,False,False,0.796348314606741
4,5,15,0.03,0.0,auto,10,0.001,False,False,0.796348314606741
5,12,27,0.02,0.0,log2,,0.01,True,False,0.796348314606741
10,16,24,1,0.0,auto,5,0.01,False,False,0.796348314606741
4,2,25,0.001,0.0001,log2,10,0.01,False,False,0.796348314606741
2,11,11,4,0.01,sqrt,10,0.01,False,False,0.796348314606741
4,12,24,1,0.0,sqrt,10,0.001,True,False,0.796348314606741
1,14,27,1,0.0001,auto,5,0.01,True,False,0.796348314606741
3,16,26,0.04,0.0001,sqrt,,0.0,False,False,0.796348314606741
5,12,29,4,0.0001,sqrt,5,0.0,False,False,0.796348314606741
4,16,27,0.02,0.0001,sqrt,10,0.01,False,False,0.796348314606741
12,11,12,0.03,0.0,sqrt,,0.0,True,False,0.796348314606741
10,4,27,0.03,0.0,auto,5,0.0,False,False,0.796348314606741
16,15,14,0.001,0.01,log2,10,0.01,True,False,0.796348314606741
1,16,27,2,0.0,auto,10,0.01,True,False,0.796348314606741
16,5,27,0.03,0.01,sqrt,10,0.01,True,False,0.796348314606741
16,2,20,3,0.0001,sqrt,10,0.01,True,False,0.796348314606741
13,5,22,1,0.0,auto,5,0.01,True,False,0.796348314606741
5,10,30,3,0.0001,sqrt,5,0.01,False,False,0.796348314606741
14,3,21,3,0.0001,auto,10,0.0,True,False,0.796348314606741
16,3,20,0.02,0.0,log2,10,0.001,True,False,0.7949438202247191
1,5,15,0.04,0.01,auto,10,0.0,False,False,0.7949438202247191
1,13,30,0.03,0.0001,sqrt,,0.01,True,False,0.7949438202247191
10,16,14,0.02,0.0,auto,,0.01,False,False,0.7949438202247191
4,15,14,0.04,0.0,sqrt,5,0.0,False,False,0.7949438202247191
5,10,25,0.02,0.0,log2,5,0.0,True,False,0.7949438202247191
3,11,28,0.03,0.0001,log2,10,0.0,False,False,0.7949438202247191
4,12,24,0.001,0.0,auto,10,0.01,False,False,0.7949438202247191
13,4,27,2,0.0001,,,0.001,False,False,0.7949438202247191
16,10,12,0.02,0.01,,,0.0,False,False,0.7949438202247191
15,12,20,2,0.01,auto,5,0.01,True,False,0.7949438202247191
11,12,14,0.03,0.0,sqrt,5,0.001,True,False,0.7949438202247191
15,10,13,4,0.0,log2,5,0.001,True,False,0.7949438202247191
15,2,14,0.02,0.0,auto,10,0.0,True,False,0.7949438202247191
2,4,26,0.02,0.0001,log2,5,0.0,True,False,0.7949438202247191
13,10,23,0.01,0.0,sqrt,5,0.0,True,False,0.7949438202247191
11,16,24,0.04,0.0001,sqrt,,0.001,True,False,0.7949438202247191
4,11,22,3,0.0,auto,5,0.001,False,False,0.7949438202247191
4,2,12,3,0.01,log2,,0.0,False,False,0.7949438202247191
12,14,11,4,0.0001,sqrt,5,0.01,True,False,0.7949438202247191
5,5,24,0.02,0.0,log2,5,0.0,True,False,0.7949438202247191
1,14,29,0.04,0.0001,log2,10,0.0,False,False,0.7949438202247191
2,4,28,4,0.01,log2,10,0.001,True,False,0.7949438202247191
14,13,20,2,0.0001,auto,10,0.0,True,False,0.7949438202247191
4,10,22,0.04,0.0,log2,5,0.0,False,False,0.7949438202247191
1,5,21,4,0.0001,,,0.01,True,False,0.7949438202247191
16,13,24,2,0.0001,auto,10,0.01,True,False,0.7949438202247191
3,16,26,0.03,0.0,auto,10,0.0,False,False,0.7949438202247191
13,14,21,0.01,0.01,log2,5,0.001,True,False,0.7949438202247191
3,15,22,2,0.01,sqrt,10,0.01,False,False,0.7949438202247191
13,15,24,0.01,0.0001,log2,,0.01,False,False,0.7949438202247191
11,15,21,0.03,0.01,sqrt,5,0.0,True,False,0.7949438202247191
1,2,24,0.03,0.0,log2,5,0.001,True,False,0.7949438202247191
1,3,11,3,0.0001,,,0.001,True,False,0.7949438202247191
1,10,21,0.03,0.0,,5,0.0,True,False,0.7949438202247191
4,2,22,3,0.0,sqrt,5,0.0,False,False,0.7949438202247191
4,14,21,1,0.0001,sqrt,10,0.01,False,False,0.7949438202247191
11,5,11,0.01,0.01,auto,5,0.0,True,False,0.7949438202247191
10,14,30,0.01,0.0,log2,10,0.01,True,False,0.7949438202247191
12,5,29,0.03,0.0,log2,,0.01,True,False,0.7949438202247191
4,2,25,4,0.01,auto,10,0.0,False,False,0.7949438202247191
2,4,10,4,0.01,log2,,0.001,False,False,0.7949438202247191
5,4,24,1,0.01,log2,5,0.001,True,False,0.7949438202247191
1,3,30,2,0.01,,,0.0,True,False,0.7949438202247191
4,11,14,0.03,0.0001,sqrt,10,0.001,False,False,0.7949438202247191
11,13,29,1,0.01,sqrt,,0.01,True,False,0.7949438202247191
16,2,27,0.03,0.0001,auto,5,0.0,True,False,0.7949438202247191
1,16,10,0.03,0.0001,sqrt,10,0.01,True,False,0.7949438202247191
14,14,24,0.03,0.0,log2,5,0.01,False,False,0.7949438202247191
4,13,27,0.03,0.0001,sqrt,10,0.001,False,False,0.7949438202247191
14,10,20,0.001,0.0,auto,5,0.001,True,False,0.7949438202247191
14,14,12,0.02,0.0001,log2,,0.01,False,False,0.7949438202247191
2,16,29,0.02,0.0001,log2,,0.01,True,False,0.7949438202247191
11,4,28,2,0.0001,log2,10,0.0,True,False,0.7949438202247191
1,3,10,1,0.0,,10,0.0,True,False,0.7949438202247191
14,11,21,0.001,0.0001,sqrt,5,0.001,True,False,0.7949438202247191
10,3,28,0.02,0.0001,sqrt,10,0.001,False,False,0.7949438202247191
2,4,25,2,0.0001,auto,,0.0,False,False,0.7949438202247191
13,4,12,0.04,0.01,log2,10,0.0,False,False,0.7949438202247191
4,16,28,0.04,0.01,auto,5,0.0,False,False,0.7949438202247191
4,5,29,4,0.01,sqrt,10,0.001,True,False,0.7949438202247191
4,3,23,0.02,0.0001,sqrt,10,0.01,True,False,0.7949438202247191
4,2,15,0.001,0.01,sqrt,10,0.001,False,False,0.7949438202247191
10,4,13,0.04,0.0001,auto,,0.0,True,False,0.7949438202247191
4,13,14,1,0.0001,sqrt,5,0.01,False,False,0.7949438202247191
1,2,22,0.01,0.0001,auto,,0.01,True,False,0.7949438202247191
11,14,11,0.03,0.0,auto,5,0.0,True,False,0.7949438202247191
1,4,29,0.03,0.0,,5,0.0,True,False,0.7949438202247191
15,15,15,0.01,0.0,auto,5,0.0,True,False,0.7949438202247191
2,2,26,0.03,0.0001,,10,0.001,True,False,0.7949438202247191
16,11,30,4,0.0,sqrt,,0.01,False,False,0.7949438202247191
14,15,23,0.03,0.0001,log2,10,0.01,True,False,0.7949438202247191
15,4,12,4,0.0001,auto,5,0.0,True,False,0.7949438202247191
4,15,20,1,0.0,sqrt,,0.01,True,False,0.7949438202247191
2,13,23,0.04,0.0001,log2,10,0.01,False,False,0.7949438202247191
2,11,30,0.03,0.0001,,,0.0,True,False,0.7949438202247191
13,10,15,0.01,0.0001,log2,5,0.0,True,False,0.793539325842696
5,11,20,0.04,0.0001,log2,,0.0,True,False,0.793539325842696
4,4,15,0.01,0.0001,log2,,0.001,True,False,0.793539325842696
13,5,14,0.1,0.0001,sqrt,10,0.0,False,False,0.793539325842696
14,5,29,0.01,0.0,sqrt,5,0.01,True,False,0.793539325842696
11,3,11,0.001,0.01,auto,10,0.01,True,False,0.793539325842696
11,13,21,0.01,0.0,,10,0.0,False,False,0.793539325842696
14,11,27,0.1,0.0001,auto,10,0.0,False,False,0.793539325842696
14,16,12,0.1,0.01,log2,10,0.0,False,False,0.793539325842696
15,3,24,0.04,0.0,auto,,0.01,False,False,0.793539325842696
14,10,13,0.1,0.0,log2,10,0.0,False,False,0.793539325842696
4,13,13,0.02,0.0,,10,0.0,False,False,0.793539325842696
11,12,27,0.001,0.0001,auto,5,0.01,False,False,0.793539325842696
4,11,27,4,0.0,auto,5,0.0,False,False,0.793539325842696
4,15,27,0.03,0.01,sqrt,10,0.0,False,False,0.793539325842696
4,11,26,0.03,0.01,auto,10,0.01,False,False,0.793539325842696
13,13,15,0.001,0.01,log2,10,0.01,False,False,0.793539325842696
12,3,25,4,0.01,auto,5,0.001,False,False,0.793539325842696
1,14,28,1,0.0,log2,,0.001,True,False,0.793539325842696
3,2,28,1,0.0001,,,0.0,True,False,0.793539325842696
3,14,23,0.02,0.0,,10,0.001,False,False,0.793539325842696
15,12,24,0.04,0.01,log2,,0.001,False,False,0.793539325842696
12,4,20,0.02,0.0001,auto,5,0.001,False,False,0.793539325842696
11,14,22,0.04,0.0001,sqrt,,0.01,True,False,0.793539325842696
10,12,21,3,0.0,log2,,0.01,True,False,0.793539325842696
1,3,28,3,0.01,log2,5,0.01,True,False,0.793539325842696
12,11,10,2,0.0,sqrt,,0.01,False,False,0.793539325842696
5,15,11,0.04,0.0,log2,5,0.0,False,False,0.793539325842696
12,14,12,0.02,0.01,auto,5,0.001,False,False,0.793539325842696
4,13,12,2,0.0001,log2,,0.01,True,False,0.793539325842696
2,5,12,1,0.0,auto,5,0.0,True,False,0.793539325842696
11,10,11,4,0.01,auto,5,0.001,True,False,0.793539325842696
3,2,24,1,0.0,,5,0.001,True,False,0.793539325842696
12,3,27,1,0.0,sqrt,5,0.0,False,False,0.793539325842696
14,14,14,1,0.0001,log2,,0.01,False,False,0.793539325842696
4,14,23,0.1,0.01,auto,5,0.001,False,False,0.793539325842696
3,2,10,2,0.0001,,,0.01,True,False,0.793539325842696
12,5,26,1,0.0001,log2,,0.01,False,False,0.793539325842696
13,5,25,3,0.01,sqrt,5,0.01,False,False,0.793539325842696
5,16,28,0.04,0.01,log2,,0.0,True,False,0.793539325842696
13,16,23,3,0.0001,sqrt,5,0.001,True,False,0.793539325842696
4,10,29,0.02,0.01,log2,10,0.0,True,False,0.793539325842696
10,16,28,4,0.0,auto,10,0.001,True,False,0.793539325842696
5,11,20,0.04,0.01,log2,5,0.0,False,False,0.793539325842696
4,11,20,0.03,0.0,auto,10,0.001,True,False,0.793539325842696
11,10,30,0.03,0.0,sqrt,10,0.01,True,False,0.793539325842696
16,14,23,4,0.01,auto,5,0.01,True,False,0.793539325842696
16,10,30,0.1,0.0,auto,10,0.001,False,False,0.793539325842696
4,11,28,0.1,0.0,log2,5,0.0,False,False,0.793539325842696
11,14,13,0.04,0.0,log2,,0.01,True,False,0.793539325842696
5,16,21,4,0.0001,log2,5,0.0,False,False,0.793539325842696
4,13,30,0.02,0.0001,sqrt,10,0.0,True,False,0.793539325842696
2,4,11,1,0.0001,sqrt,5,0.001,True,False,0.793539325842696
5,13,22,3,0.01,sqrt,5,0.0,False,False,0.793539325842696
14,12,22,0.001,0.0,,10,0.001,False,False,0.793539325842696
12,11,26,0.1,0.0001,auto,,0.01,False,False,0.793539325842696
16,10,15,1,0.0001,auto,5,0.01,True,False,0.793539325842696
15,11,25,4,0.0,log2,10,0.0,True,False,0.793539325842696
14,14,20,0.1,0.01,sqrt,10,0.0,False,False,0.793539325842696
10,16,24,0.01,0.01,sqrt,5,0.001,False,False,0.793539325842696
3,2,25,2,0.0,,10,0.01,True,False,0.793539325842696
11,10,28,2,0.0001,,10,0.001,False,False,0.793539325842696
3,13,15,3,0.0001,auto,,0.001,True,False,0.793539325842696
5,11,27,0.03,0.01,auto,10,0.01,False,False,0.793539325842696
10,4,12,3,0.0,log2,10,0.0,True,False,0.793539325842696
11,11,21,3,0.0001,,10,0.001,False,False,0.793539325842696
16,14,10,1,0.0,log2,5,0.01,True,False,0.793539325842696
12,13,25,1,0.01,log2,,0.01,False,False,0.793539325842696
3,5,30,0.02,0.0,,5,0.001,True,False,0.793539325842696
15,16,23,0.001,0.0001,auto,10,0.0,True,False,0.793539325842696
4,10,30,2,0.0001,log2,5,0.001,False,False,0.793539325842696
13,16,25,4,0.0001,log2,5,0.01,False,False,0.793539325842696
12,10,21,2,0.0,sqrt,5,0.001,True,False,0.793539325842696
12,13,15,0.1,0.0001,log2,,0.01,False,False,0.793539325842696
1,3,27,4,0.01,,10,0.001,True,False,0.793539325842696
10,5,22,4,0.0001,auto,5,0.01,True,False,0.793539325842696
10,10,24,0.01,0.01,auto,5,0.0,False,False,0.793539325842696
1,5,25,2,0.01,,10,0.01,True,False,0.793539325842696
15,2,28,3,0.0001,log2,,0.01,True,False,0.793539325842696
5,5,27,3,0.0001,auto,5,0.001,True,False,0.793539325842696
12,12,26,2,0.0,sqrt,,0.01,False,False,0.793539325842696
11,16,26,2,0.01,,10,0.001,False,False,0.793539325842696
2,11,25,0.02,0.01,log2,10,0.0,True,False,0.7921348314606741
14,2,30,0.1,0.0001,log2,10,0.001,True,False,0.7921348314606741
12,13,22,4,0.0,log2,,0.01,False,False,0.7921348314606741
12,14,15,0.04,0.0,sqrt,5,0.01,True,False,0.7921348314606741
3,12,24,0.03,0.0001,,10,0.01,False,False,0.7921348314606741
13,15,15,0.04,0.01,log2,5,0.01,False,False,0.7921348314606741
4,3,21,4,0.0,sqrt,5,0.001,True,False,0.7921348314606741
5,16,24,0.02,0.0001,,,0.0,False,False,0.7921348314606741
13,5,24,0.01,0.0,auto,,0.01,True,False,0.7921348314606741
3,10,15,1,0.0,,5,0.0,False,False,0.7921348314606741
1,14,14,3,0.0001,,5,0.01,False,False,0.7921348314606741
10,14,23,4,0.01,,10,0.001,False,False,0.7921348314606741
12,15,15,2,0.0,auto,5,0.001,True,False,0.7921348314606741
3,4,28,4,0.01,auto,10,0.0,False,False,0.7921348314606741
13,4,23,2,0.0001,,5,0.01,False,False,0.7921348314606741
5,13,30,0.03,0.0,log2,5,0.001,False,False,0.7921348314606741
5,5,15,3,0.01,,10,0.0,False,False,0.7921348314606741
11,14,13,0.04,0.0001,log2,5,0.0,True,False,0.7921348314606741
5,5,20,0.04,0.0,,5,0.01,False,False,0.7921348314606741
1,4,25,0.02,0.01,sqrt,5,0.0,True,False,0.7921348314606741
12,16,15,2,0.0,auto,5,0.001,True,False,0.7921348314606741
15,4,11,0.001,0.0,sqrt,5,0.01,True,False,0.7921348314606741
10,5,30,0.001,0.01,,10,0.001,False,False,0.7921348314606741
13,12,29,0.04,0.0001,,,0.01,False,False,0.7921348314606741
14,14,27,2,0.0,auto,5,0.0,True,False,0.7921348314606741
3,4,26,0.001,0.0001,sqrt,10,0.0,True,False,0.7921348314606741
4,11,26,3,0.0001,,,0.001,False,False,0.7921348314606741
15,16,14,3,0.0001,auto,5,0.01,True,False,0.7921348314606741
4,16,14,4,0.0001,,10,0.001,False,False,0.7921348314606741
15,14,14,1,0.0,auto,10,0.01,True,False,0.7921348314606741
14,14,27,2,0.0,sqrt,5,0.01,True,False,0.7921348314606741
3,12,27,3,0.0,,10,0.0,False,False,0.7921348314606741
1,10,12,2,0.0,,5,0.01,False,False,0.7921348314606741
13,15,30,2,0.0,,5,0.0,False,False,0.7921348314606741
14,13,30,4,0.0,,5,0.01,False,False,0.7921348314606741
10,3,12,0.03,0.0,,,0.01,False,False,0.7921348314606741
11,11,25,3,0.01,log2,,0.01,True,False,0.7921348314606741
5,11,13,0.03,0.0001,,5,0.01,False,False,0.7921348314606741
12,10,24,0.04,0.01,auto,,0.01,True,False,0.7921348314606741
5,14,25,0.03,0.0,log2,5,0.01,False,False,0.7921348314606741
14,3,27,3,0.0001,,5,0.01,False,False,0.7921348314606741
10,13,14,3,0.0,,10,0.0,False,False,0.7921348314606741
14,13,23,4,0.0,log2,,0.01,False,False,0.7921348314606741
14,3,25,4,0.01,sqrt,,0.001,True,False,0.7921348314606741
11,15,25,3,0.0001,,5,0.0,False,False,0.7921348314606741
3,11,14,0.03,0.01,auto,5,0.01,False,False,0.7921348314606741
11,16,29,0.04,0.0,sqrt,5,0.0,True,False,0.7921348314606741
10,14,22,4,0.0001,,5,0.001,False,False,0.7921348314606741
5,5,27,0.03,0.0,sqrt,5,0.01,False,False,0.7921348314606741
10,10,13,3,0.0,,5,0.01,False,False,0.7921348314606741
15,13,29,3,0.0001,,5,0.01,False,False,0.7921348314606741
10,12,29,0.03,0.0001,,,0.01,False,False,0.7921348314606741
10,16,21,4,0.0,,10,0.001,False,False,0.7921348314606741
14,4,23,0.1,0.0,log2,10,0.001,False,False,0.7921348314606741
4,3,11,3,0.0,,5,0.01,False,False,0.7921348314606741
13,14,10,0.04,0.0001,auto,5,0.01,False,False,0.7921348314606741
4,12,25,0.001,0.0001,,5,0.0,False,False,0.7921348314606741
1,10,24,0.02,0.01,sqrt,5,0.001,True,False,0.7921348314606741
2,12,21,0.04,0.0,,,0.01,False,False,0.7921348314606741
10,15,12,4,0.0001,,10,0.001,False,False,0.7921348314606741
16,16,25,2,0.01,log2,5,0.01,True,False,0.7921348314606741
4,16,14,2,0.01,,,0.001,False,False,0.7921348314606741
11,3,23,0.01,0.0001,auto,5,0.01,False,False,0.7921348314606741
13,3,26,1,0.0,sqrt,5,0.01,False,False,0.7921348314606741
12,15,22,0.04,0.0,,5,0.01,False,False,0.7921348314606741
13,15,12,2,0.0,,5,0.0,False,False,0.7921348314606741
11,4,10,0.001,0.0,log2,5,0.01,True,False,0.7921348314606741
1,5,26,0.04,0.01,,10,0.01,False,False,0.7921348314606741
15,11,12,0.001,0.0001,,5,0.0,False,False,0.7921348314606741
10,15,23,1,0.0001,,5,0.001,False,False,0.7921348314606741
13,14,24,4,0.0001,auto,5,0.001,True,False,0.7921348314606741
2,4,25,4,0.0,,5,0.0,False,False,0.7921348314606741
14,13,27,2,0.01,sqrt,5,0.0,True,False,0.7921348314606741
11,12,29,0.03,0.0,auto,5,0.001,False,False,0.7921348314606741
16,4,14,0.04,0.01,log2,10,0.001,True,False,0.7921348314606741
10,15,24,0.02,0.01,,,0.0,False,False,0.7921348314606741
4,16,30,0.01,0.01,auto,5,0.01,True,False,0.7921348314606741
1,15,24,4,0.0,,5,0.01,False,False,0.7921348314606741
1,12,13,3,0.0001,sqrt,,0.0,False,False,0.7921348314606741
3,5,30,0.001,0.0001,,5,0.01,False,False,0.7921348314606741
15,3,14,0.04,0.0,sqrt,,0.001,False,False,0.7921348314606741
11,12,28,0.001,0.0001,,10,0.001,False,False,0.7921348314606741
11,4,28,1,0.0,,5,0.0,False,False,0.7921348314606741
12,14,22,0.01,0.0,log2,,0.01,False,False,0.7921348314606741
11,14,30,0.04,0.01,,10,0.01,False,False,0.7921348314606741
11,16,25,3,0.0,sqrt,5,0.0,True,False,0.7921348314606741
4,16,21,2,0.01,auto,10,0.0,True,False,0.7921348314606741
13,12,10,1,0.0001,,5,0.001,False,False,0.7921348314606741
14,16,20,4,0.0,log2,5,0.0,True,False,0.7921348314606741
5,4,21,4,0.01,sqrt,,0.01,False,False,0.7921348314606741
3,11,21,4,0.0001,,10,0.0,False,False,0.7921348314606741
12,4,14,0.03,0.0,,5,0.01,False,False,0.7921348314606741
5,12,28,0.03,0.0001,auto,5,0.0,False,False,0.7921348314606741
12,11,10,0.03,0.01,sqrt,10,0.01,False,False,0.7921348314606741
4,13,27,0.001,0.0001,,5,0.01,False,False,0.7921348314606741
12,16,15,4,0.01,log2,,0.01,False,False,0.7921348314606741
11,3,23,1,0.0001,auto,10,0.01,True,False,0.7921348314606741
1,11,14,2,0.0,,10,0.001,False,False,0.7921348314606741
12,12,20,0.03,0.01,auto,10,0.001,True,False,0.7921348314606741
12,15,24,0.03,0.01,sqrt,,0.01,False,False,0.7921348314606741
16,3,20,0.04,0.01,log2,,0.001,False,False,0.7921348314606741
2,12,10,0.04,0.0,auto,10,0.0,False,False,0.7921348314606741
13,3,24,0.04,0.0001,auto,5,0.01,False,False,0.790730337078651
16,5,28,0.001,0.0001,,,0.0,False,False,0.790730337078651
12,15,21,0.01,0.0001,auto,5,0.0,True,False,0.790730337078651
12,16,12,1,0.01,log2,5,0.001,True,False,0.790730337078651
5,3,11,1,0.0001,log2,5,0.0,False,False,0.790730337078651
3,3,24,1,0.0,log2,2,0.0,False,False,0.790730337078651
11,11,11,3,0.0001,auto,10,0.01,True,False,0.790730337078651
16,12,10,0.03,0.0,,10,0.001,False,False,0.790730337078651
3,12,28,2,0.0,auto,5,0.0,True,False,0.790730337078651
3,15,24,0.04,0.0001,auto,2,0.0,False,False,0.790730337078651
13,14,11,0.03,0.0001,,10,0.0,False,False,0.790730337078651
15,15,24,0.1,0.01,log2,10,0.0,False,False,0.790730337078651
3,10,10,1,0.0001,auto,2,0.0,False,False,0.790730337078651
13,4,22,1,0.0001,log2,10,0.01,False,False,0.790730337078651
3,16,15,1,0.0,log2,2,0.01,False,False,0.790730337078651
10,5,13,0.03,0.0001,log2,10,0.001,True,False,0.790730337078651
10,3,14,4,0.0,log2,5,0.001,True,False,0.790730337078651
15,13,20,0.1,0.01,auto,5,0.001,False,False,0.790730337078651
15,16,21,0.04,0.01,auto,10,0.01,True,False,0.790730337078651
3,1,21,0.1,0.0,auto,,0.001,False,False,0.790730337078651
15,11,12,0.1,0.0001,auto,5,0.001,False,False,0.790730337078651
15,15,14,0.1,0.01,log2,10,0.0,False,False,0.790730337078651
3,1,14,4,0.01,log2,2,0.0,False,False,0.790730337078651
15,11,27,0.03,0.0001,,10,0.0,False,False,0.790730337078651
13,13,21,0.01,0.0001,log2,,0.01,False,False,0.790730337078651
13,15,29,0.02,0.0,log2,10,0.01,True,False,0.790730337078651
4,11,28,0.001,0.0,,10,0.001,False,False,0.790730337078651
3,2,24,0.04,0.01,log2,2,0.01,False,False,0.790730337078651
13,10,11,0.1,0.01,sqrt,10,0.01,True,False,0.790730337078651
16,2,12,4,0.0001,sqrt,,0.001,True,False,0.790730337078651
5,12,14,0.03,0.0001,auto,5,0.0,True,False,0.790730337078651
11,14,20,3,0.01,log2,5,0.01,True,False,0.790730337078651
15,15,14,3,0.01,auto,10,0.01,True,False,0.790730337078651
15,4,22,2,0.01,log2,,0.01,True,False,0.790730337078651
4,15,21,0.01,0.01,sqrt,5,0.01,True,False,0.790730337078651
14,13,22,0.04,0.0,auto,,0.0,True,False,0.790730337078651
3,10,27,1,0.0001,,10,0.0,False,False,0.790730337078651
1,2,14,0.04,0.0001,log2,,0.001,True,False,0.790730337078651
1,4,28,4,0.0001,sqrt,10,0.001,True,False,0.790730337078651
3,3,24,0.001,0.0001,sqrt,,0.001,True,False,0.790730337078651
10,14,30,0.03,0.0001,auto,5,0.01,True,False,0.790730337078651
16,15,29,0.03,0.01,,,0.001,False,False,0.790730337078651
13,4,21,0.03,0.0001,log2,10,0.0,True,False,0.790730337078651
15,16,24,3,0.0,sqrt,10,0.01,True,False,0.790730337078651
3,1,25,4,0.01,sqrt,5,0.001,False,False,0.790730337078651
3,14,28,0.001,0.01,log2,2,0.001,False,False,0.790730337078651
3,13,24,0.001,0.0,log2,2,0.001,False,False,0.790730337078651
3,2,26,1,0.0,log2,2,0.01,False,False,0.790730337078651
13,5,26,0.001,0.0,log2,5,0.0,True,False,0.790730337078651
16,3,30,2,0.0001,auto,10,0.01,True,False,0.790730337078651
5,13,11,1,0.01,,,0.001,False,False,0.790730337078651
5,3,22,2,0.0,auto,,0.001,True,False,0.790730337078651
3,16,24,0.01,0.0,auto,2,0.0,False,False,0.790730337078651
2,12,28,0.01,0.01,log2,10,0.0,True,False,0.790730337078651
14,15,23,2,0.0001,auto,10,0.01,True,False,0.790730337078651
3,3,24,0.03,0.01,log2,2,0.001,False,False,0.790730337078651
3,2,29,0.1,0.01,log2,2,0.0,False,False,0.790730337078651
5,11,27,0.03,0.0001,,,0.001,False,False,0.790730337078651
