n_estimators,max_depth,min_samples_split,min_samples_leaf,min_weight_fraction_leaf,max_features,max_leaf_nodes,min_impurity_decrease,bootstrap,oob_score,accuracy
"[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]","[1, 2, 3, 4, 5, 10, 11, 12, 13, 14, 15, 16]","[10, 11, 12, 13, 14, 15, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30]","[1, 2, 3, 4, 0.001, 0.01, 0.02, 0.03, 0.04, 0.1]","[0.0, 0.01, 0.0001]","['auto', 'sqrt', 'log2', None]","[None, 2, 5, 10]","[0.0, 0.001, 0.01, 0.1]","[True, False]",[False],prediction
12,3,21,0.1,0.0001,sqrt,10,0.0,False,False,0.790730337078651
15,16,14,4,0.01,auto,10,0.01,True,False,0.790730337078651
3,14,25,0.01,0.0,log2,2,0.01,False,False,0.790730337078651
13,14,11,4,0.01,sqrt,5,0.0,True,False,0.7893258426966291
12,15,26,0.04,0.01,sqrt,,0.0,True,False,0.7893258426966291
16,10,29,4,0.0,log2,10,0.01,True,False,0.7893258426966291
15,11,25,2,0.01,,,0.001,False,False,0.7893258426966291
11,4,14,0.001,0.0001,sqrt,5,0.001,True,False,0.7893258426966291
5,13,25,0.1,0.01,sqrt,10,0.0,False,False,0.7893258426966291
5,13,12,0.04,0.01,log2,10,0.0,True,False,0.7893258426966291
15,5,21,0.1,0.0001,sqrt,10,0.001,False,False,0.7893258426966291
10,12,14,0.001,0.0001,log2,10,0.01,True,False,0.7893258426966291
1,10,15,0.001,0.0001,auto,5,0.0,True,False,0.7893258426966291
11,12,22,3,0.01,sqrt,,0.01,False,False,0.7893258426966291
10,2,10,0.01,0.0,sqrt,10,0.001,True,False,0.7893258426966291
5,4,22,0.04,0.01,auto,10,0.0,True,False,0.7893258426966291
4,10,12,0.01,0.0001,sqrt,10,0.01,True,False,0.7893258426966291
5,5,25,0.001,0.01,auto,10,0.001,True,False,0.7893258426966291
12,13,11,0.02,0.0001,auto,,0.01,False,False,0.7893258426966291
11,10,21,0.03,0.01,sqrt,10,0.0,True,False,0.7893258426966291
10,2,14,4,0.01,sqrt,10,0.0,True,False,0.7893258426966291
3,2,21,0.01,0.01,log2,,0.001,True,False,0.7893258426966291
11,13,21,0.04,0.01,sqrt,10,0.001,True,False,0.7893258426966291
5,14,15,0.04,0.01,sqrt,10,0.0,True,False,0.7893258426966291
5,3,30,0.04,0.01,sqrt,5,0.01,False,False,0.7893258426966291
10,5,30,0.03,0.01,sqrt,10,0.01,True,False,0.7893258426966291
13,15,23,0.04,0.0,sqrt,,0.0,True,False,0.7893258426966291
5,3,26,0.1,0.0001,log2,,0.01,False,False,0.7893258426966291
4,4,21,0.01,0.01,sqrt,10,0.01,True,False,0.7893258426966291
12,12,10,0.04,0.0001,auto,,0.01,False,False,0.7893258426966291
12,5,10,0.1,0.01,log2,,0.01,True,False,0.7893258426966291
4,13,15,0.001,0.0001,log2,10,0.01,True,False,0.7893258426966291
5,10,23,0.04,0.0,sqrt,5,0.0,True,False,0.7893258426966291
13,14,15,4,0.0001,,,0.001,False,False,0.7893258426966291
12,16,26,0.04,0.01,auto,,0.0,True,False,0.7893258426966291
3,4,30,2,0.01,auto,,0.01,True,False,0.7893258426966291
10,12,29,0.03,0.01,sqrt,10,0.01,True,False,0.7893258426966291
11,5,26,3,0.0001,log2,5,0.01,True,False,0.7893258426966291
1,11,10,0.01,0.0001,log2,5,0.001,True,False,0.7893258426966291
14,5,22,0.04,0.0,log2,,0.001,True,False,0.7893258426966291
10,10,10,0.1,0.01,auto,,0.01,False,False,0.7893258426966291
3,3,28,0.02,0.01,sqrt,10,0.01,True,False,0.7893258426966291
10,2,30,0.01,0.0,log2,,0.001,True,False,0.7893258426966291
12,15,20,0.03,0.0001,auto,,0.01,True,False,0.7893258426966291
11,4,23,0.001,0.0001,sqrt,5,0.001,True,False,0.7893258426966291
15,5,28,0.001,0.0,,,0.0,False,False,0.7893258426966291
4,13,14,0.03,0.0001,sqrt,,0.01,True,False,0.7893258426966291
4,5,11,0.001,0.0,log2,10,0.01,True,False,0.7893258426966291
1,4,23,0.03,0.01,auto,,0.001,False,False,0.7893258426966291
10,12,15,0.04,0.0,log2,10,0.001,True,False,0.7893258426966291
5,12,30,0.1,0.01,,,0.001,False,False,0.787921348314606
13,3,15,0.1,0.0,,5,0.0,False,False,0.787921348314606
13,2,29,0.1,0.0,auto,5,0.0,True,False,0.787921348314606
15,14,30,0.1,0.01,,10,0.0,False,False,0.787921348314606
4,16,20,0.1,0.0,,10,0.001,False,False,0.787921348314606
2,4,29,0.001,0.0001,sqrt,5,0.0,True,False,0.787921348314606
4,16,25,1,0.0001,sqrt,5,0.0,True,False,0.787921348314606
1,12,28,4,0.01,auto,5,0.001,True,False,0.787921348314606
14,11,15,0.1,0.0001,,10,0.0,False,False,0.787921348314606
4,12,14,0.04,0.0,auto,10,0.001,True,False,0.787921348314606
16,13,26,3,0.0001,,,0.001,False,False,0.787921348314606
11,13,27,0.1,0.01,,10,0.001,False,False,0.787921348314606
13,2,10,0.1,0.0001,sqrt,5,0.0,True,False,0.787921348314606
1,11,21,0.001,0.0001,sqrt,5,0.001,True,False,0.787921348314606
2,15,15,1,0.01,log2,,0.01,False,False,0.787921348314606
2,3,10,0.1,0.0,auto,5,0.001,False,False,0.787921348314606
2,4,15,0.1,0.0,log2,5,0.001,False,False,0.787921348314606
5,10,30,0.1,0.01,sqrt,5,0.001,False,False,0.787921348314606
10,12,15,0.1,0.01,sqrt,10,0.01,True,False,0.787921348314606
4,12,26,4,0.01,,,0.0,False,False,0.787921348314606
14,2,29,0.03,0.0001,auto,5,0.0,True,False,0.787921348314606
2,15,13,0.1,0.0001,,5,0.0,False,False,0.787921348314606
15,3,12,0.1,0.0,,,0.0,False,False,0.787921348314606
4,3,21,0.1,0.01,,5,0.0,False,False,0.787921348314606
10,2,27,0.01,0.0,log2,,0.0,True,False,0.787921348314606
14,12,22,0.1,0.0,,5,0.0,False,False,0.787921348314606
14,15,13,0.01,0.01,auto,10,0.01,True,False,0.787921348314606
3,16,27,0.1,0.0,,,0.001,False,False,0.787921348314606
13,15,12,1,0.01,sqrt,5,0.0,True,False,0.787921348314606
5,12,28,3,0.01,,,0.0,False,False,0.7865168539325841
11,10,20,0.1,0.0,,5,0.01,False,False,0.7865168539325841
4,12,23,0.1,0.0001,,10,0.01,False,False,0.7865168539325841
10,2,25,4,0.0,,10,0.0,False,False,0.7865168539325841
5,11,20,0.02,0.0,auto,10,0.01,True,False,0.7865168539325841
5,2,30,0.02,0.01,,5,0.001,False,False,0.7865168539325841
5,15,29,3,0.01,sqrt,5,0.001,True,False,0.7865168539325841
11,13,20,0.02,0.0,sqrt,,0.01,False,False,0.7865168539325841
1,2,23,0.01,0.0,,10,0.001,True,False,0.7865168539325841
5,3,30,0.001,0.0,sqrt,,0.01,True,False,0.7865168539325841
16,2,14,0.01,0.0,auto,,0.001,True,False,0.7865168539325841
14,11,28,0.01,0.0001,,10,0.001,False,False,0.7865168539325841
11,2,10,0.001,0.0001,,,0.0,False,False,0.7865168539325841
3,2,10,0.001,0.01,sqrt,10,0.0,True,False,0.7865168539325841
13,2,11,0.03,0.0,,,0.01,False,False,0.7865168539325841
11,5,15,0.001,0.01,log2,10,0.01,True,False,0.7865168539325841
14,12,27,4,0.0,log2,10,0.01,True,False,0.7865168539325841
14,2,27,0.02,0.0001,,5,0.001,False,False,0.7865168539325841
15,5,30,3,0.0,log2,,0.01,True,False,0.7865168539325841
15,10,30,0.1,0.01,,10,0.01,False,False,0.7865168539325841
1,15,10,1,0.01,auto,10,0.0,True,False,0.7865168539325841
16,2,29,0.01,0.01,,5,0.01,False,False,0.7865168539325841
2,11,13,2,0.0001,,,0.001,False,False,0.7865168539325841
13,15,29,0.02,0.01,log2,,0.01,False,False,0.7865168539325841
3,13,10,0.02,0.0001,log2,5,0.0,True,False,0.7865168539325841
5,3,26,0.04,0.0,log2,5,0.001,True,False,0.7865168539325841
14,5,28,0.1,0.0,sqrt,5,0.001,False,False,0.7865168539325841
2,15,14,3,0.0,sqrt,,0.0,True,False,0.7865168539325841
5,12,25,0.03,0.0001,auto,10,0.01,True,False,0.7865168539325841
15,15,27,1,0.01,sqrt,5,0.001,True,False,0.7865168539325841
5,4,30,0.1,0.0,,5,0.01,False,False,0.7865168539325841
10,2,15,0.02,0.0,,10,0.01,False,False,0.7865168539325841
1,15,24,4,0.0,auto,,0.0,False,False,0.7865168539325841
13,4,27,0.1,0.0001,,10,0.01,False,False,0.7865168539325841
5,15,11,4,0.0,auto,,0.01,False,False,0.7865168539325841
13,2,14,0.1,0.01,,5,0.0,False,False,0.7865168539325841
4,12,23,0.1,0.01,auto,5,0.01,False,False,0.7865168539325841
1,2,10,3,0.01,,10,0.001,False,False,0.7865168539325841
5,16,29,0.03,0.0001,auto,10,0.01,True,False,0.7865168539325841
12,14,14,3,0.0,sqrt,10,0.01,True,False,0.7865168539325841
15,2,11,1,0.0,,,0.01,False,False,0.7865168539325841
1,4,26,0.1,0.0,auto,,0.0,False,False,0.7865168539325841
5,13,20,0.02,0.01,auto,,0.01,True,False,0.7865168539325841
3,14,21,0.02,0.0,sqrt,5,0.001,True,False,0.7865168539325841
4,2,14,3,0.0,auto,10,0.01,True,False,0.7865168539325841
1,12,13,0.04,0.01,sqrt,,0.0,True,False,0.7865168539325841
5,5,30,0.001,0.01,,,0.0,False,False,0.7865168539325841
5,13,28,4,0.0001,sqrt,5,0.001,True,False,0.7865168539325841
4,2,29,0.1,0.0001,,10,0.01,False,False,0.7865168539325841
4,14,20,0.1,0.0001,sqrt,10,0.01,False,False,0.7865168539325841
14,10,12,0.1,0.01,auto,,0.01,False,False,0.7865168539325841
13,15,14,4,0.0001,,,0.001,False,False,0.7865168539325841
1,4,30,4,0.0001,,,0.0,True,False,0.7865168539325841
5,13,29,1,0.01,sqrt,5,0.0,True,False,0.7865168539325841
10,2,14,3,0.0,,,0.01,False,False,0.7865168539325841
10,2,10,2,0.01,auto,10,0.001,True,False,0.7865168539325841
4,5,26,4,0.0001,auto,10,0.01,True,False,0.7865168539325841
12,2,14,2,0.01,sqrt,5,0.001,True,False,0.7865168539325841
15,2,25,1,0.0001,,5,0.0,False,False,0.7865168539325841
1,14,10,0.1,0.0001,log2,,0.001,False,False,0.7865168539325841
10,16,28,0.04,0.0001,sqrt,10,0.0,True,False,0.7865168539325841
13,2,14,1,0.0,log2,5,0.0,True,False,0.7865168539325841
5,3,26,2,0.01,log2,,0.01,True,False,0.7865168539325841
14,2,15,3,0.01,,,0.01,False,False,0.7865168539325841
1,12,12,3,0.01,,10,0.001,False,False,0.7865168539325841
2,16,27,0.001,0.0,,,0.0,True,False,0.7865168539325841
2,3,24,4,0.0,auto,,0.001,True,False,0.7865168539325841
14,10,22,0.1,0.0001,,10,0.01,False,False,0.7865168539325841
11,2,12,0.001,0.01,,,0.001,False,False,0.7865168539325841
11,4,26,0.1,0.0001,,5,0.01,False,False,0.7865168539325841
1,10,10,0.001,0.01,auto,10,0.0,True,False,0.7865168539325841
12,5,11,0.04,0.0,sqrt,5,0.01,False,False,0.7865168539325841
14,14,26,4,0.0,sqrt,10,0.01,True,False,0.7865168539325841
4,11,27,0.001,0.0,auto,10,0.01,True,False,0.7865168539325841
5,4,12,0.1,0.0001,,5,0.01,False,False,0.7865168539325841
3,13,26,0.1,0.0001,auto,,0.0,False,False,0.7865168539325841
3,15,25,0.02,0.0001,log2,5,0.0,True,False,0.7865168539325841
3,13,26,0.1,0.0001,,5,0.01,False,False,0.7865168539325841
2,13,12,0.001,0.0001,sqrt,,0.0,True,False,0.785112359550561
5,2,11,4,0.0,auto,10,0.001,True,False,0.785112359550561
3,2,24,4,0.01,sqrt,2,0.001,True,False,0.785112359550561
2,12,14,1,0.0,,,0.0,True,False,0.785112359550561
14,2,25,0.03,0.0,log2,10,0.0,False,False,0.785112359550561
1,4,27,2,0.0,,10,0.0,False,False,0.785112359550561
3,5,20,0.1,0.0001,sqrt,2,0.01,True,False,0.785112359550561
3,12,11,0.03,0.01,sqrt,2,0.01,True,False,0.785112359550561
3,1,26,1,0.0,log2,2,0.01,True,False,0.785112359550561
3,15,24,0.01,0.01,sqrt,2,0.0,True,False,0.785112359550561
3,2,22,0.01,0.01,sqrt,2,0.0,True,False,0.785112359550561
1,12,20,0.01,0.0001,,,0.0,False,False,0.785112359550561
15,14,21,0.01,0.01,log2,,0.01,True,False,0.785112359550561
3,3,14,0.01,0.0,sqrt,2,0.001,True,False,0.785112359550561
5,16,11,1,0.01,,10,0.0,False,False,0.785112359550561
3,13,22,0.1,0.0,sqrt,2,0.01,True,False,0.785112359550561
14,11,12,0.04,0.0001,sqrt,,0.01,True,False,0.785112359550561
4,12,25,2,0.0,,,0.001,False,False,0.785112359550561
12,15,22,4,0.0001,auto,10,0.01,True,False,0.785112359550561
5,4,22,4,0.0,auto,10,0.001,True,False,0.785112359550561
14,2,22,0.03,0.0,log2,,0.0,False,False,0.785112359550561
3,16,22,3,0.0,log2,,0.01,True,False,0.785112359550561
3,1,13,0.001,0.0,sqrt,2,0.0,True,False,0.785112359550561
11,12,22,0.1,0.0,auto,5,0.001,False,False,0.785112359550561
12,15,26,4,0.0001,log2,10,0.01,True,False,0.785112359550561
3,14,26,4,0.0001,auto,,0.01,True,False,0.785112359550561
2,4,30,0.02,0.01,log2,,0.01,False,False,0.785112359550561
5,14,14,0.03,0.01,log2,,0.01,True,False,0.785112359550561
14,16,22,4,0.0001,auto,10,0.01,True,False,0.785112359550561
3,15,26,0.1,0.01,sqrt,2,0.0,True,False,0.785112359550561
12,5,21,0.1,0.0,log2,10,0.0,False,False,0.785112359550561
12,12,15,0.1,0.0001,log2,10,0.001,False,False,0.785112359550561
3,1,29,0.04,0.0,sqrt,2,0.001,True,False,0.785112359550561
13,2,28,4,0.0001,sqrt,5,0.01,True,False,0.785112359550561
3,1,20,3,0.0001,auto,10,0.01,True,False,0.785112359550561
3,1,25,0.01,0.0,auto,2,0.001,True,False,0.785112359550561
14,13,28,1,0.0,sqrt,10,0.01,True,False,0.785112359550561
3,5,21,0.03,0.0,sqrt,2,0.0,True,False,0.785112359550561
14,2,12,0.01,0.01,log2,,0.001,False,False,0.785112359550561
10,5,26,0.1,0.0,log2,10,0.0,False,False,0.785112359550561
14,2,25,0.03,0.0001,sqrt,10,0.0,False,False,0.785112359550561
3,11,10,0.1,0.01,,,0.0,True,False,0.785112359550561
1,12,25,2,0.01,sqrt,,0.01,True,False,0.785112359550561
5,3,14,2,0.0001,auto,5,0.001,True,False,0.785112359550561
10,12,26,2,0.01,auto,10,0.001,True,False,0.785112359550561
3,5,12,0.04,0.0,log2,2,0.01,True,False,0.785112359550561
3,4,21,0.04,0.0,sqrt,2,0.001,True,False,0.785112359550561
3,11,22,2,0.01,sqrt,2,0.001,True,False,0.785112359550561
3,1,10,4,0.0001,sqrt,2,0.01,True,False,0.785112359550561
12,3,21,0.03,0.01,sqrt,10,0.01,False,False,0.785112359550561
3,4,24,1,0.0,log2,,0.001,True,False,0.785112359550561
3,15,28,0.1,0.01,log2,2,0.01,True,False,0.785112359550561
14,14,12,3,0.01,log2,10,0.01,True,False,0.785112359550561
14,2,11,2,0.0,auto,10,0.001,False,False,0.785112359550561
3,13,30,1,0.0001,sqrt,2,0.01,True,False,0.785112359550561
10,15,28,0.1,0.0001,sqrt,,0.0,False,False,0.785112359550561
3,16,14,3,0.0001,auto,2,0.0,True,False,0.785112359550561
3,13,10,0.001,0.0001,sqrt,2,0.01,True,False,0.785112359550561
3,10,11,2,0.0,auto,2,0.01,True,False,0.785112359550561
12,11,13,0.04,0.0001,log2,10,0.0,True,False,0.785112359550561
3,14,24,4,0.01,sqrt,2,0.01,True,False,0.785112359550561
3,14,27,0.001,0.0001,log2,10,0.1,False,False,0.7837078651685391
3,1,21,0.03,0.01,sqrt,5,0.1,False,False,0.7837078651685391
5,13,30,0.04,0.01,sqrt,,0.1,False,False,0.7837078651685391
5,11,28,0.01,0.0001,log2,5,0.1,True,False,0.7837078651685391
5,1,28,3,0.0001,auto,5,0.1,False,False,0.7837078651685391
15,4,13,0.1,0.01,,10,0.0,True,False,0.7837078651685391
4,11,25,0.02,0.01,log2,5,0.1,False,False,0.7837078651685391
3,12,30,2,0.0001,log2,,0.1,False,False,0.7837078651685391
3,16,27,0.1,0.01,auto,2,0.1,True,False,0.7837078651685391
14,15,12,0.1,0.0001,,,0.01,True,False,0.7837078651685391
3,11,23,1,0.01,auto,2,0.1,False,False,0.7837078651685391
5,15,28,4,0.0,sqrt,10,0.1,True,False,0.7837078651685391
5,10,25,0.1,0.01,log2,,0.1,True,False,0.7837078651685391
3,3,15,1,0.0,sqrt,,0.1,False,False,0.7837078651685391
5,12,24,1,0.01,log2,,0.1,True,False,0.7837078651685391
11,2,21,0.001,0.0001,sqrt,10,0.01,True,False,0.7837078651685391
5,15,30,0.1,0.01,auto,2,0.001,True,False,0.7837078651685391
3,1,26,4,0.0001,log2,2,0.1,True,False,0.7837078651685391
5,14,12,0.001,0.0,log2,,0.1,False,False,0.7837078651685391
4,14,27,0.1,0.01,sqrt,,0.1,True,False,0.7837078651685391
5,15,21,0.001,0.01,sqrt,2,0.1,True,False,0.7837078651685391
4,1,30,2,0.0001,sqrt,5,0.1,False,False,0.7837078651685391
5,1,14,0.01,0.0001,log2,,0.1,True,False,0.7837078651685391
4,16,12,0.001,0.01,auto,10,0.1,True,False,0.7837078651685391
4,14,27,4,0.0,auto,2,0.1,False,False,0.7837078651685391
4,15,11,0.1,0.0001,log2,5,0.1,True,False,0.7837078651685391
4,10,21,0.02,0.01,auto,5,0.1,False,False,0.7837078651685391
3,12,13,1,0.01,log2,2,0.1,False,False,0.7837078651685391
3,1,26,0.03,0.01,sqrt,2,0.1,True,False,0.7837078651685391
4,13,23,0.1,0.01,log2,2,0.1,False,False,0.7837078651685391
16,2,24,0.1,0.01,,10,0.0,True,False,0.7837078651685391
3,13,24,0.01,0.0,sqrt,,0.1,True,False,0.7837078651685391
5,15,30,0.02,0.0001,sqrt,5,0.1,False,False,0.7837078651685391
4,15,24,0.01,0.0001,auto,2,0.1,True,False,0.7837078651685391
3,5,14,0.03,0.0,log2,,0.1,False,False,0.7837078651685391
3,3,27,0.03,0.01,auto,2,0.1,False,False,0.7837078651685391
4,3,12,0.02,0.0,auto,5,0.1,False,False,0.7837078651685391
2,16,22,0.03,0.0001,log2,10,0.001,True,False,0.7837078651685391
4,4,15,0.04,0.01,sqrt,,0.1,False,False,0.7837078651685391
5,15,26,3,0.0,sqrt,10,0.1,True,False,0.7837078651685391
4,1,25,2,0.0,auto,10,0.1,False,False,0.7837078651685391
4,11,12,4,0.01,sqrt,5,0.1,False,False,0.7837078651685391
5,15,14,0.02,0.0001,log2,,0.1,True,False,0.7837078651685391
3,3,13,0.001,0.01,log2,,0.1,True,False,0.7837078651685391
5,4,30,0.02,0.0001,auto,2,0.001,True,False,0.7837078651685391
5,13,22,0.04,0.01,log2,10,0.1,False,False,0.7837078651685391
4,1,15,0.001,0.0,sqrt,10,0.1,True,False,0.7837078651685391
4,14,11,0.01,0.0001,auto,5,0.1,True,False,0.7837078651685391
14,15,28,0.1,0.0,,10,0.01,True,False,0.7837078651685391
3,13,30,0.03,0.0001,log2,5,0.1,False,False,0.7837078651685391
4,12,23,0.1,0.0,log2,2,0.1,False,False,0.7837078651685391
4,15,13,0.03,0.0001,auto,,0.1,True,False,0.7837078651685391
3,3,25,0.03,0.0,sqrt,,0.1,False,False,0.7837078651685391
3,4,24,0.1,0.01,log2,10,0.1,True,False,0.7837078651685391
4,12,22,0.01,0.0,log2,,0.1,True,False,0.7837078651685391
5,3,15,0.01,0.0,sqrt,5,0.1,False,False,0.7837078651685391
5,16,20,2,0.0,log2,5,0.1,False,False,0.7837078651685391
10,14,24,0.1,0.0,auto,5,0.001,False,False,0.7837078651685391
3,3,10,0.02,0.0,sqrt,,0.1,False,False,0.7837078651685391
3,5,23,0.001,0.01,auto,10,0.1,False,False,0.7837078651685391
5,15,30,0.1,0.0001,sqrt,10,0.1,False,False,0.7837078651685391
3,3,25,0.02,0.0001,log2,,0.1,True,False,0.7837078651685391
5,5,14,0.001,0.0001,sqrt,,0.1,True,False,0.7837078651685391
5,3,29,0.03,0.0001,auto,2,0.1,True,False,0.7837078651685391
5,2,29,0.001,0.01,log2,,0.1,False,False,0.7837078651685391
14,16,14,0.1,0.01,,,0.0,True,False,0.7837078651685391
4,14,22,0.03,0.0,sqrt,2,0.1,False,False,0.7837078651685391
3,3,28,0.02,0.0,auto,10,0.1,True,False,0.7837078651685391
3,16,24,3,0.01,sqrt,10,0.1,True,False,0.7837078651685391
3,14,30,0.1,0.0,auto,10,0.1,True,False,0.7837078651685391
4,10,25,0.001,0.01,sqrt,,0.1,True,False,0.7837078651685391
3,12,10,2,0.0001,auto,,0.001,True,False,0.7837078651685391
5,13,25,3,0.0001,auto,5,0.1,True,False,0.7837078651685391
5,5,10,3,0.0001,sqrt,2,0.1,True,False,0.7837078651685391
3,4,12,0.1,0.0001,sqrt,5,0.1,False,False,0.7837078651685391
5,12,26,0.1,0.0,auto,2,0.0,True,False,0.7837078651685391
4,5,30,3,0.0001,sqrt,5,0.1,True,False,0.7837078651685391
3,14,20,0.001,0.0,sqrt,,0.1,True,False,0.7837078651685391
2,12,15,4,0.01,sqrt,10,0.001,True,False,0.7837078651685391
4,16,20,2,0.01,log2,10,0.1,False,False,0.7837078651685391
3,15,22,0.03,0.0001,log2,10,0.1,True,False,0.7837078651685391
4,13,26,2,0.0001,auto,5,0.01,True,False,0.7837078651685391
4,15,29,0.04,0.0001,auto,2,0.1,False,False,0.7837078651685391
4,4,30,2,0.01,log2,5,0.1,True,False,0.7837078651685391
13,5,25,2,0.0,auto,10,0.01,True,False,0.7837078651685391
3,15,21,4,0.0001,sqrt,,0.1,False,False,0.7837078651685391
3,3,13,1,0.01,sqrt,2,0.1,False,False,0.7837078651685391
3,2,29,0.02,0.0,log2,5,0.1,True,False,0.7837078651685391
5,5,22,0.04,0.0,auto,5,0.1,False,False,0.7837078651685391
14,4,26,0.1,0.0001,,5,0.0,True,False,0.7837078651685391
4,11,14,0.1,0.0001,log2,2,0.1,True,False,0.7837078651685391
4,14,14,2,0.01,log2,2,0.1,False,False,0.7837078651685391
11,12,11,1,0.0,log2,10,0.01,True,False,0.7837078651685391
5,13,22,0.02,0.0001,sqrt,2,0.01,True,False,0.7837078651685391
3,2,29,3,0.01,sqrt,2,0.1,True,False,0.7837078651685391
5,5,28,0.02,0.01,auto,10,0.1,False,False,0.7837078651685391
5,15,23,3,0.0,auto,5,0.1,True,False,0.7837078651685391
4,13,13,2,0.0,auto,,0.1,True,False,0.7837078651685391
3,14,11,0.03,0.0001,sqrt,5,0.1,False,False,0.7837078651685391
16,11,13,0.04,0.01,auto,,0.01,True,False,0.7837078651685391
5,3,28,0.04,0.01,auto,2,0.1,False,False,0.7837078651685391
5,11,25,4,0.0001,log2,2,0.1,False,False,0.7837078651685391
3,12,26,0.01,0.01,auto,5,0.1,False,False,0.7837078651685391
3,1,22,0.04,0.0,sqrt,10,0.1,False,False,0.7837078651685391
3,12,12,1,0.0001,log2,5,0.1,False,False,0.7837078651685391
3,14,10,0.1,0.0001,auto,10,0.1,False,False,0.7837078651685391
4,2,24,0.001,0.0001,auto,,0.1,False,False,0.7837078651685391
5,16,15,0.03,0.01,log2,10,0.1,True,False,0.7837078651685391
3,16,26,0.03,0.0001,log2,2,0.1,False,False,0.7837078651685391
5,12,27,3,0.01,auto,10,0.1,False,False,0.7837078651685391
4,12,15,0.01,0.0,sqrt,2,0.1,True,False,0.7837078651685391
3,10,15,0.03,0.01,sqrt,2,0.1,False,False,0.7837078651685391
5,1,13,0.04,0.0001,sqrt,2,0.001,True,False,0.7837078651685391
3,16,23,0.1,0.0001,sqrt,5,0.1,False,False,0.7837078651685391
4,3,20,0.02,0.0001,log2,2,0.1,False,False,0.7837078651685391
3,10,23,1,0.01,auto,5,0.1,True,False,0.7837078651685391
5,12,11,0.02,0.0,sqrt,2,0.01,True,False,0.7837078651685391
4,1,12,0.1,0.01,auto,,0.1,True,False,0.7837078651685391
3,10,20,2,0.0001,log2,,0.1,False,False,0.7837078651685391
4,14,10,0.04,0.0,auto,10,0.1,True,False,0.7837078651685391
5,1,21,0.03,0.0001,log2,10,0.001,True,False,0.7837078651685391
3,14,12,0.01,0.0001,auto,10,0.1,False,False,0.7837078651685391
3,2,29,0.04,0.0001,log2,2,0.1,True,False,0.7837078651685391
5,4,21,1,0.0,auto,10,0.1,True,False,0.7837078651685391
4,12,27,1,0.0,log2,5,0.1,False,False,0.7837078651685391
15,3,28,0.1,0.0,,10,0.01,True,False,0.7837078651685391
11,2,20,0.01,0.01,log2,5,0.01,False,False,0.7837078651685391
5,14,26,0.04,0.0001,auto,2,0.01,True,False,0.7837078651685391
3,1,29,0.02,0.0,auto,5,0.1,True,False,0.7837078651685391
5,13,26,0.001,0.0,log2,5,0.1,False,False,0.7837078651685391
4,16,25,4,0.01,sqrt,10,0.1,False,False,0.7837078651685391
4,2,10,0.03,0.01,auto,2,0.1,True,False,0.7837078651685391
3,10,26,0.02,0.01,sqrt,2,0.1,False,False,0.7837078651685391
10,10,20,0.1,0.01,auto,5,0.0,False,False,0.7837078651685391
11,5,23,0.1,0.0,log2,10,0.001,True,False,0.7837078651685391
3,13,20,0.001,0.01,sqrt,2,0.1,False,False,0.7837078651685391
11,2,15,1,0.0001,sqrt,,0.01,True,False,0.7837078651685391
5,10,28,1,0.0,log2,,0.1,True,False,0.7837078651685391
5,14,14,3,0.01,auto,,0.1,False,False,0.7837078651685391
5,2,30,3,0.0,auto,10,0.1,True,False,0.7837078651685391
5,10,20,0.03,0.01,log2,,0.1,True,False,0.7837078651685391
4,2,26,2,0.0001,auto,5,0.0,True,False,0.7837078651685391
4,10,22,0.1,0.01,auto,10,0.1,False,False,0.7837078651685391
5,13,28,0.01,0.0,auto,2,0.1,True,False,0.7837078651685391
4,1,13,0.01,0.01,auto,10,0.1,False,False,0.7837078651685391
4,1,26,4,0.01,log2,2,0.1,True,False,0.7837078651685391
3,4,20,1,0.01,log2,2,0.1,True,False,0.7837078651685391
5,16,23,3,0.0,log2,2,0.1,False,False,0.7837078651685391
4,5,21,0.03,0.0,log2,2,0.1,True,False,0.7837078651685391
4,13,12,3,0.0001,auto,10,0.1,True,False,0.7837078651685391
5,4,27,1,0.01,sqrt,10,0.1,False,False,0.7837078651685391
5,3,26,0.01,0.0,log2,5,0.1,True,False,0.7837078651685391
11,2,23,1,0.01,auto,10,0.01,False,False,0.7837078651685391
3,16,28,3,0.0001,auto,5,0.1,False,False,0.7837078651685391
5,3,20,4,0.0001,auto,2,0.1,True,False,0.7837078651685391
4,14,29,0.03,0.0,log2,,0.1,True,False,0.7837078651685391
5,13,29,0.001,0.0001,sqrt,2,0.1,True,False,0.7837078651685391
5,15,13,0.01,0.0,sqrt,,0.1,False,False,0.7837078651685391
16,13,23,0.1,0.01,,5,0.001,True,False,0.7837078651685391
4,4,22,0.02,0.0001,log2,5,0.1,False,False,0.7837078651685391
3,10,10,0.1,0.0,log2,10,0.1,False,False,0.7837078651685391
5,12,26,0.1,0.0,log2,5,0.01,False,False,0.7837078651685391
5,13,12,0.001,0.01,auto,2,0.1,False,False,0.7837078651685391
4,14,26,0.1,0.01,sqrt,10,0.1,True,False,0.7837078651685391
3,3,25,3,0.01,sqrt,2,0.1,False,False,0.7837078651685391
3,14,26,0.02,0.01,auto,2,0.1,False,False,0.7837078651685391
4,15,13,0.04,0.01,auto,2,0.1,True,False,0.7837078651685391
